"catalog_schema_version","record_id","stage_order","stage","experiment_id","experiment_title","scientific_role","status","environment","method","comparison","initialization","sample_size","unit_of_analysis","configuration_json","metric","estimate","ci95_low","ci95_high","uncertainty_method","result_scope","source_tex","source_artifact","interpretation","limitations","selection_reason"
"1","R011282","5","neural_discrete_acrobot","neural_reliability_20_paired","Twenty-seed Acrobot reliability confirmation: paired differences","intermediate confirmation","complete","Acrobot-v1","logbarrier_fixed","","","10","independent run/seed","{}","final_stochastic_return","-144.4125","-156.75910408238295","-132.06589591761704","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/paired_differences.csv","Difference is handoff/control minus reward-only on the same seed; positive return differences and negative failure differences favor handoff.","The 95% intervals include zero for the final 60-pair endpoints.","Intermediate paired inference"
"1","R011283","5","neural_discrete_acrobot","neural_reliability_20_paired","Twenty-seed Acrobot reliability confirmation: paired differences","intermediate confirmation","complete","Acrobot-v1","logbarrier_fixed","","","10","independent run/seed","{}","environment_step_return_auc","-13.546801128152069","-80.62986152729104","53.5362592709869","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/paired_differences.csv","Difference is handoff/control minus reward-only on the same seed; positive return differences and negative failure differences favor handoff.","The 95% intervals include zero for the final 60-pair endpoints.","Intermediate paired inference"
"1","R011284","5","neural_discrete_acrobot","neural_reliability_20_paired","Twenty-seed Acrobot reliability confirmation: paired differences","intermediate confirmation","complete","Acrobot-v1","logbarrier_fixed","","","10","independent run/seed","{}","failure","0.0","0.0","0.0","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/paired_differences.csv","Difference is handoff/control minus reward-only on the same seed; positive return differences and negative failure differences favor handoff.","The 95% intervals include zero for the final 60-pair endpoints.","Intermediate paired inference"
"1","R011285","5","neural_discrete_acrobot","neural_reliability_20_paired","Twenty-seed Acrobot reliability confirmation: paired differences","intermediate confirmation","complete","Acrobot-v1","logbarrier_handoff_h25","","","20","independent run/seed","{}","final_stochastic_return","39.9328125","-20.221561198540776","100.08718619854076","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/paired_differences.csv","Difference is handoff/control minus reward-only on the same seed; positive return differences and negative failure differences favor handoff.","The 95% intervals include zero for the final 60-pair endpoints.","Intermediate paired inference"
"1","R011286","5","neural_discrete_acrobot","neural_reliability_20_paired","Twenty-seed Acrobot reliability confirmation: paired differences","intermediate confirmation","complete","Acrobot-v1","logbarrier_handoff_h25","","","20","independent run/seed","{}","environment_step_return_auc","20.13403630567204","-25.19101855459369","65.45909116593776","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/paired_differences.csv","Difference is handoff/control minus reward-only on the same seed; positive return differences and negative failure differences favor handoff.","The 95% intervals include zero for the final 60-pair endpoints.","Intermediate paired inference"
"1","R011287","5","neural_discrete_acrobot","neural_reliability_20_paired","Twenty-seed Acrobot reliability confirmation: paired differences","intermediate confirmation","complete","Acrobot-v1","logbarrier_handoff_h25","","","20","independent run/seed","{}","failure","-0.1","-0.24405179483467437","0.04405179483467436","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/paired_differences.csv","Difference is handoff/control minus reward-only on the same seed; positive return differences and negative failure differences favor handoff.","The 95% intervals include zero for the final 60-pair endpoints.","Intermediate paired inference"
"1","R011288","5","neural_discrete_acrobot","neural_reliability_60","Sixty-pair Acrobot reliability extension","primary neural comparison","complete","Acrobot-v1","logbarrier_handoff_h25","","","60","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","failure_rate","0.03333333333333333","0.009189319256197877","0.113637742743086","Wilson 95% binomial interval","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_extension_60_total/combined_method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Primary final reliability endpoint"
"1","R011289","5","neural_discrete_acrobot","neural_reliability_60","Sixty-pair Acrobot reliability extension","primary neural comparison","complete","Acrobot-v1","logbarrier_handoff_h25","","","60","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","failure_count","2","","","none","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_extension_60_total/combined_method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Primary final reliability endpoint"
"1","R011290","5","neural_discrete_acrobot","neural_reliability_60","Sixty-pair Acrobot reliability extension","primary neural comparison","complete","Acrobot-v1","logbarrier_handoff_h25","","","60","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","mean_final_stochastic_return","-102.765625","","","point estimate; paired uncertainty is in the paired table","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_extension_60_total/combined_method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Primary final reliability endpoint"
"1","R011291","5","neural_discrete_acrobot","neural_reliability_60","Sixty-pair Acrobot reliability extension","primary neural comparison","complete","Acrobot-v1","logbarrier_handoff_h25","","","60","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","mean_environment_step_return_auc","-278.34204264130767","","","point estimate; paired uncertainty is in the paired table","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_extension_60_total/combined_method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Primary final reliability endpoint"
"1","R011292","5","neural_discrete_acrobot","neural_reliability_60","Sixty-pair Acrobot reliability extension","primary neural comparison","complete","Acrobot-v1","reward_only","","","60","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","failure_rate","0.13333333333333333","0.06914109480586972","0.24165159676499615","Wilson 95% binomial interval","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_extension_60_total/combined_method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Primary final reliability endpoint"
"1","R011293","5","neural_discrete_acrobot","neural_reliability_60","Sixty-pair Acrobot reliability extension","primary neural comparison","complete","Acrobot-v1","reward_only","","","60","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","failure_count","8","","","none","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_extension_60_total/combined_method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Primary final reliability endpoint"
